source_network,network,station_id,station_name,latitude,longitude,elevation_m,start_date,actual_start_date,end_date,n_years,IGBP,lc_cci,koppen_geiger,has_soil_moisture,has_flux,location_group_id,split,oot_eligible,oost_eligible,joint_eval,flux_only_eval,ablation_train,ablation_oos,kg_macro,igbp_macro,elevation_band,soil_nan_pct,soil_patch_ok,same_patch_pair,tile_pair_eval,duplicate_of
ISMN,REMEDHUS,LasEritas,LasEritas,41.20548,-5.41558,-99.9,20160101,20141111,20241231,10.1,CRO,20.0,BSk,True,False,114,train,True,False,False,False,False,False,B,Grass-Crop,Low,0.0,True,False,False,
ISMN,REMEDHUS,LasTresRayas,LasTresRayas,41.27473,-5.5919,-99.9,20160101,20150610,20241215,9.5,CRO,10.0,BSk,True,False,115,train,True,False,False,False,False,False,B,Grass-Crop,Low,0.0,True,False,False,
ISMN,REMEDHUS,LasVacas,LasVacas,41.34709,-5.22474,-99.9,20160616,20160616,20200929,4.3,CRO,10.0,BSk,True,False,116,oos,False,False,False,False,False,True,B,Grass-Crop,Low,0.0,True,False,False,
ISMN,REMEDHUS,LasVictorias,LasVictorias,41.42413,-5.37403,-99.9,20160101,20150825,20241231,9.3,CRO,10.0,BSk,True,False,117,train,True,False,False,False,False,False,B,Grass-Crop,Low,0.0,True,False,False,
ISMN,REMEDHUS,LlanosdelaBoveda,LlanosdelaBoveda,41.35757,-5.33113,-99.9,20160101,20140101,20210202,7.1,CRO,10.0,BSk,True,False,118,train,False,False,False,False,False,False,B,Grass-Crop,Low,0.0,True,False,False,
ISMN,REMEDHUS,Paredinas,Paredinas,41.45586,-5.411,-99.9,20160101,20150602,20211103,6.4,CRO,20.0,BSk,True,False,119,train,False,False,False,False,False,False,B,Grass-Crop,Low,0.0,True,False,False,
ISMN,REMEDHUS,Zamarron,Zamarron,41.23923,-5.54427,-99.9,20160101,20140101,20210101,7.0,CRO,10.0,BSk,True,False,120,oos,False,False,False,False,False,False,B,Grass-Crop,Low,0.0,True,False,False,
ISMN,ROMPS,AbramovGlacier,AbramovGlacier,39.64848,71.58556,4091.6,20160101,20140101,20211213,7.9,SNO,220.0,BWk,True,False,121,train,False,False,False,False,True,False,B,Other,High,0.0,True,False,False,
ISMN,ROMPS,Baytik,Baytik,42.64932,74.49644,0.0,20160101,20150326,20210704,6.2,GRA,130.0,Dsa,True,False,122,oos,False,False,False,False,False,False,D,Grass-Crop,Low,0.0,True,False,False,
ISMN,ROMPS,GolubinGlacier,GolubinGlacier,42.48161,74.48417,3305.0,20180711,20180711,20251230,7.4,BSV,200.0,Dsa,True,False,123,train,True,False,False,False,False,False,D,Other,High,0.0595,True,False,False,
ISMN,ROMPS,Kokomeren,Kokomeren,41.84843,74.33435,1442.6,20160101,20140101,20211227,8.0,GRA,130.0,Dsb,True,False,124,train,False,False,False,False,False,False,D,Grass-Crop,Mid,0.0073,True,False,False,
ISMN,ROMPS,Maidanak,Maidanak,38.6738,66.8969,2551.3,20160101,20140708,20251230,11.5,GRA,130.0,BSk,True,False,125,train,True,False,False,False,False,False,B,Grass-Crop,High,0.0,True,False,False,
ISMN,ROMPS,Maydantal,Maydantal,41.99651,70.63916,1446.7,20160101,20140929,20251230,11.2,MF,40.0,Dsa,True,False,126,train,True,False,False,False,False,False,D,Forest,Mid,0.0206,True,False,False,
ISMN,RSMN,Alexandria,Alexandria,43.97781,25.35286,75.46,20160501,20160501,20190724,3.2,URB,190.0,Dfb,True,False,127,oos,False,False,False,False,False,False,D,Other,Low,0.0,True,False,False,
ISMN,RSMN,Bacles,Bacles,44.47617,23.1129,313.0,20160501,20160501,20220829,6.3,URB,190.0,Cfa,True,False,128,train,False,False,False,False,False,False,C,Other,Low,0.0,True,False,False,
ISMN,RSMN,Banloc,Banloc,45.3829,21.13626,83.4,20160501,20160501,20200905,4.3,URB,190.0,Dfb,True,False,129,train,False,False,False,False,True,False,D,Other,Low,0.0,True,False,False,
ISMN,RSMN,Barlad,Barlad,46.23313,27.64438,172.0,20160501,20160501,20240208,7.7,CRO,10.0,Dfb,True,False,130,train,True,False,False,False,False,False,D,Grass-Crop,Low,0.0,True,False,False,
ISMN,RSMN,Calarasi,Calarasi,44.20572,27.33852,18.72,20191206,20191206,20250914,5.8,URB,190.0,Dfa,True,False,131,train,True,False,False,False,False,False,D,Other,Low,0.0,True,False,False,
ISMN,RSMN,Cotnari,Cotnari,47.3583,26.92546,289.0,20160501,20160501,20240202,7.7,CRO,10.0,Dfb,True,False,132,train,True,False,False,False,False,False,D,Grass-Crop,Low,0.0,True,False,False,
ISMN,RSMN,Darabani,Darabani,48.19477,26.57325,259.0,20160501,20160501,20240128,7.7,CRO,10.0,Dfb,True,False,133,train,True,False,False,False,True,False,D,Grass-Crop,Low,0.0,True,False,False,
ISMN,RSMN,Dumbraveni,Dumbraveni,46.22786,24.59161,318.0,20160501,20160501,20210118,4.6,CRO,10.0,Dfc,True,False,134,train,False,False,False,False,False,False,D,Grass-Crop,Low,0.0,True,False,False,
ISMN,RSMN,Iasi,Iasi,47.16315,27.62546,74.29,20191206,20191206,20250914,5.7,URB,190.0,Dfb,True,False,135,oos,False,True,False,False,False,False,D,Other,Low,0.0104,True,False,False,
ISMN,RSMN,Oradea,Oradea,47.0358,21.89612,136.0,20160501,20160501,20190829,3.3,CRO,10.0,Dfb,True,False,136,train,False,False,False,False,False,False,D,Grass-Crop,Low,0.0,True,False,False,
ISMN,RSMN,RosioriideVede,RosioriideVede,44.10711,24.97872,102.15,20191205,20191205,20230619,3.5,CRO,10.0,Dfb,True,False,137,train,True,False,False,False,False,False,D,Grass-Crop,Low,0.0,True,False,False,
ISMN,RSMN,SannicolauMare,SannicolauMare,46.07156,20.60159,85.0,20160501,20160501,20200210,3.7,CRO,10.0,Dfa,True,False,138,oos,False,False,False,False,False,False,D,Grass-Crop,Low,0.0,True,False,False,
ISMN,RSMN,SatuMare,SatuMare,47.72144,22.88737,123.0,20191206,20191206,20240521,4.4,CRO,10.0,Dfb,True,False,139,oos,False,True,False,False,False,True,D,Grass-Crop,Low,0.0,True,False,False,
ISMN,RSMN,Slatina,Slatina,44.44211,24.35446,172.0,20191206,20191206,20231025,3.9,URB,190.0,Dfb,True,False,140,oos,False,True,False,False,False,False,D,Other,Low,0.0009,True,False,False,
ISMN,RSMN,Tecuci,Tecuci,45.84164,27.40901,60.0,20160501,20160501,20221130,6.5,URB,190.0,Dfb,True,False,141,train,False,False,False,False,False,False,D,Other,Low,0.0,True,False,False,
ISMN,SCAN,AAMU-JTG,AAMU-JTG,34.78534,-86.55906,241.0,20160130,20160130,20231118,7.8,GRA,130.0,Cfa,True,False,142,train,True,False,False,False,True,False,C,Grass-Crop,Low,0.0,True,False,False,
ISMN,SCAN,Abrams,Abrams,37.1313,-97.0859,363.0,20160101,20140101,20220621,8.5,GRA,130.0,Cfa,True,False,143,train,False,False,False,False,False,False,C,Grass-Crop,Low,0.0,True,False,False,
ISMN,SCAN,AdamsRanch#1,AdamsRanch#1,32.25296,-105.41975,1868.0,20160101,20140101,20251230,12.0,SAV,120.0,BSk,True,False,144,train,True,False,False,False,True,False,B,Shrub-Savanna,High,0.0,True,False,False,
ISMN,SCAN,Alcalde,Alcalde,36.0908,-106.05668,1735.0,20160101,20140101,20180526,4.4,URB,190.0,Dfb,True,False,145,train,False,False,False,False,True,False,D,Other,High,0.0015,True,False,False,
ISMN,SCAN,AlkaliMesa,AlkaliMesa,37.67455,-109.36429,1964.0,20160101,20140729,20251230,11.4,SAV,120.0,Dsa,True,False,146,train,True,False,False,False,True,False,D,Shrub-Savanna,High,0.0,True,False,False,
ISMN,SCAN,AllenFarms,AllenFarms,35.0747,-86.8938,215.0,20210306,20210306,20251230,4.8,GRA,130.0,Cfa,True,False,147,train,True,False,False,False,False,False,C,Grass-Crop,Low,0.0,True,False,False,
ISMN,SCAN,Ames,Ames,42.01667,-93.73333,327.0,20160412,20160412,20230206,6.7,CRO,10.0,Dfa,True,False,148,train,True,False,False,False,False,False,D,Grass-Crop,Low,0.004,True,False,False,
ISMN,SCAN,AshValley,AshValley,41.05204,-120.6872,1554.0,20201112,20201112,20241221,4.1,SAV,120.0,Dsb,True,False,149,train,True,False,False,False,False,False,D,Shrub-Savanna,High,0.0,True,False,False,
ISMN,SCAN,BlueCreek,BlueCreek,41.93531,-112.4336,1579.0,20160101,20140101,20251230,12.0,GRA,130.0,Dfb,True,False,150,train,True,False,False,False,False,False,D,Grass-Crop,High,0.0,True,False,False,
ISMN,SCAN,BodieHills,BodieHills,38.26477,-119.12645,2385.0,20160101,20141028,20251230,11.2,SAV,120.0,Csa,True,False,151,train,True,False,False,False,True,False,C,Shrub-Savanna,High,0.0,True,False,False,
ISMN,SCAN,BraggFarm,BraggFarm,34.89375,-86.60236,243.0,20160101,20150612,20200518,4.9,CRO,10.0,Cfa,True,False,152,train,False,False,False,False,False,False,C,Grass-Crop,Low,0.0,True,False,False,
ISMN,SCAN,Buckhorn,Buckhorn,40.87959,-119.9534,1972.0,20201113,20201113,20251230,5.1,SAV,120.0,BWk,True,False,153,train,True,False,False,False,True,False,B,Shrub-Savanna,High,0.0,True,False,False,
ISMN,SCAN,BuffaloJump,BuffaloJump,41.34363,-111.18798,2037.0,20160101,20140101,20251230,12.0,SAV,120.0,Dfb,True,False,154,train,True,False,False,False,False,False,D,Shrub-Savanna,High,0.0,True,False,False,
ISMN,SCAN,Bushland#1,Bushland#1,35.16667,-102.1,1164.0,20220126,20220126,20251230,3.9,GRA,130.0,BSk,True,False,155,val,False,False,False,False,False,False,B,Grass-Crop,Mid,0.0,True,False,False,
ISMN,SCAN,CPER,CPER,40.8228,-104.71068,1625.0,20160101,20140101,20200821,6.6,GRA,130.0,BSk,True,False,156,train,False,False,False,False,False,False,B,Grass-Crop,High,0.0,True,False,False,
ISMN,SCAN,CacheJunction,CacheJunction,41.81568,-111.98043,1349.0,20160101,20140101,20240513,10.4,GRA,130.0,Dfa,True,False,157,train,True,False,False,False,False,False,D,Grass-Crop,Mid,0.0153,True,False,False,
ISMN,SCAN,CarverFarm,CarverFarm,38.52557,-92.13475,171.0,20180515,20180515,20210720,3.2,GRA,130.0,Dfa,True,False,158,train,False,False,False,False,True,False,D,Grass-Crop,Low,0.0002,True,False,False,
ISMN,SCAN,CaveValley,CaveValley,37.35524,-113.12341,1912.0,20191206,20191206,20250908,5.8,GRA,130.0,BSk,True,False,159,train,True,False,False,False,False,False,B,Grass-Crop,High,0.0391,True,False,False,
ISMN,SCAN,CentraliaLake,CentraliaLake,39.70045,-96.1629,397.0,20170620,20170620,20220801,5.1,GRA,130.0,Dfa,True,False,160,train,False,False,False,False,False,False,D,Grass-Crop,Low,0.1634,True,False,False,
ISMN,SCAN,Charkiln,Charkiln,36.36651,-115.82047,2037.0,20160101,20140630,20251230,11.5,ENF,70.0,BWh,True,False,161,train,True,False,False,False,False,False,B,Forest,High,0.0,True,False,False,
ISMN,SCAN,ChickenRidge,ChickenRidge,41.33136,-111.3036,2331.0,20160101,20140101,20251230,12.0,GRA,130.0,Dfb,True,False,162,oos,False,True,False,False,False,False,D,Grass-Crop,High,0.0,True,False,False,
ISMN,SCAN,Circleville,Circleville,38.15133,-112.25122,1865.0,20160101,20140101,20221118,8.9,CRO,10.0,BSk,True,False,163,oos,False,False,False,False,False,False,B,Grass-Crop,High,0.0,True,False,False,
ISMN,SCAN,Combate,Combate,17.98333,-67.16667,10.0,20191107,20191107,20240503,4.5,GRA,130.0,Aw,True,False,165,val,False,False,False,False,False,False,A,Grass-Crop,Low,0.0,True,False,False,
ISMN,SCAN,ConradAgRc,ConradAgRc,48.30453,-111.92363,1130.0,20160101,20140101,20200930,6.7,CRO,10.0,BSk,True,False,166,val,False,False,False,False,False,False,B,Grass-Crop,Mid,0.0,True,False,False,
ISMN,SCAN,CrescentLake#1,CrescentLake#1,45.41667,-93.95,299.0,20160101,20140101,20251230,12.0,CRO,10.0,Dfb,True,False,167,val,False,False,False,False,False,False,D,Grass-Crop,Low,0.0164,True,False,False,
ISMN,SCAN,Crossroads,Crossroads,33.53513,-103.242,1236.0,20160313,20160313,20251230,9.8,GRA,130.0,BSk,True,False,168,oos,False,True,False,False,False,False,B,Grass-Crop,Mid,0.0,True,False,False,
ISMN,SCAN,Cullman-NAHRC,Cullman-NAHRC,34.19492,-86.79897,244.0,20180617,20180617,20251119,7.4,GRA,130.0,Cfa,True,False,169,train,True,False,False,False,False,False,C,Grass-Crop,Low,0.0888,True,False,False,
ISMN,SCAN,DeepSprings,DeepSprings,37.37222,-117.97383,1646.0,20160101,20140101,20251230,12.0,SAV,120.0,BWk,True,False,170,oos,False,True,False,False,False,False,B,Shrub-Savanna,High,0.0002,True,False,False,
ISMN,SCAN,Dexter,Dexter,36.78333,-89.93333,93.0,20160101,20150803,20200930,5.2,CRO,10.0,Cfa,True,False,171,oos,False,False,False,False,False,False,C,Grass-Crop,Low,0.0071,True,False,False,
ISMN,SCAN,DoeRidge,DoeRidge,37.63423,-118.82643,2237.0,20160101,20140101,20250924,11.7,SAV,120.0,Csa,True,False,172,oos,False,True,False,False,False,False,C,Shrub-Savanna,High,0.0,True,False,False,
ISMN,SCAN,EagleLake,EagleLake,40.6175,-120.72472,1565.0,20160101,20140101,20200611,6.3,ENF,70.0,Dsb,True,False,173,train,False,False,False,False,False,False,D,Forest,High,0.2029,True,False,False,
ISMN,SCAN,Eastland,Eastland,37.77853,-109.17193,2084.0,20160101,20140101,20220630,8.5,SAV,120.0,Dfa,True,False,174,train,False,False,False,False,False,False,D,Shrub-Savanna,High,0.0,True,False,False,
ISMN,SCAN,EastviewFarm,EastviewFarm,35.13905,-86.19113,321.0,20210214,20210214,20251230,4.8,CRO,10.0,Cfa,True,False,175,val,False,False,False,False,False,False,C,Grass-Crop,Low,0.0,True,False,False,
ISMN,SCAN,ElsberryPMC,ElsberryPMC,39.15306,-90.78278,138.0,20160101,20150805,20241224,9.4,GRA,130.0,Dfa,True,False,176,train,True,False,False,False,False,False,D,Grass-Crop,Low,0.0077,True,False,False,
ISMN,SCAN,Enterprise,Enterprise,37.63343,-113.64324,1600.0,20160101,20140101,20240628,10.5,SAV,120.0,BSk,True,False,177,val,False,False,False,False,False,False,B,Shrub-Savanna,High,0.0,True,False,False,
ISMN,SCAN,Ephraim,Ephraim,39.36798,-111.57803,1686.0,20160101,20140101,20220814,8.6,GRA,130.0,BSk,True,False,178,val,False,False,False,False,False,False,B,Grass-Crop,High,0.0,True,False,False,
ISMN,SCAN,ErosDataCenter,ErosDataCenter,43.73835,-96.61455,488.0,20160101,20140101,20251230,12.0,GRA,130.0,Dfa,True,False,179,oos,False,True,False,False,False,False,D,Grass-Crop,Low,0.0046,True,False,False,
ISMN,SCAN,EvergladesARS,EvergladesARS,25.5,-80.55,3.0,20190225,20190225,20221008,3.6,CRO,11.0,Aw,True,False,180,train,False,False,False,False,True,False,A,Grass-Crop,Low,0.0119,True,False,False,
ISMN,SCAN,FortAssiniboine#1,FortAssiniboine#1,48.48333,-109.8,826.0,20160101,20140101,20191006,5.8,GRA,130.0,BSk,True,False,182,oos,False,False,False,False,False,False,B,Grass-Crop,Mid,0.0,True,False,False,
ISMN,SCAN,FortReno#1,FortReno#1,35.55,-98.01667,427.0,20160101,20150714,20230410,7.7,GRA,130.0,Cfa,True,False,183,train,True,False,False,False,False,False,C,Grass-Crop,Low,0.0,True,False,False,
ISMN,SCAN,Fortuna,Fortuna,18.02502,-66.5279,28.0,20160101,20140101,20180709,4.4,URB,190.0,Am,True,False,184,train,False,False,False,False,True,False,A,Other,Low,0.0,True,False,False,
ISMN,SCAN,FrenchGulch,FrenchGulch,40.79361,-122.55083,1129.0,20170531,20170531,20200930,3.3,ENF,70.0,Csa,True,False,185,oos,False,False,False,False,False,False,C,Forest,Mid,0.0,True,False,False,
ISMN,SCAN,Geneva#1,Geneva#1,42.88333,-77.03333,221.0,20160101,20140101,20191203,5.9,GRA,130.0,Dfb,True,False,186,train,False,False,False,False,True,False,D,Grass-Crop,Low,0.0,True,False,False,
ISMN,SCAN,GlacialRidge,GlacialRidge,47.71667,-96.26667,343.0,20160101,20140101,20210328,7.2,CRO,10.0,Dfb,True,False,187,oos,False,False,False,False,False,False,D,Grass-Crop,Low,0.0,True,False,False,
ISMN,SCAN,GoodwinCkTimber,GoodwinCkTimber,34.23333,-89.9,98.0,20160101,20140910,20251230,11.2,GRA,130.0,Cfa,True,False,188,oos,False,True,False,False,False,False,C,Grass-Crop,Low,0.0005,True,False,False,
ISMN,SCAN,Goshute,Goshute,39.99003,-114.00025,1672.0,20160101,20140101,20220529,8.4,SAV,120.0,BSk,True,False,189,oos,False,False,False,False,False,False,B,Shrub-Savanna,High,0.0,True,False,False,
ISMN,SCAN,Grantsville,Grantsville,40.59089,-112.39258,1322.0,20160101,20140101,20191215,6.0,SAV,120.0,Dfa,True,False,190,train,False,False,False,False,False,False,D,Shrub-Savanna,Mid,0.0,True,False,False,
ISMN,SCAN,GreenRiver,GreenRiver,39.01825,-110.16264,1251.0,20180713,20180713,20251230,7.5,CRO,10.0,BWk,True,False,191,oos,False,True,False,False,False,False,B,Grass-Crop,Mid,0.1806,True,False,False,
ISMN,SCAN,GrouseCreek,GrouseCreek,41.77846,-113.82048,1779.0,20160101,20140101,20251230,12.0,GRA,130.0,BSk,True,False,192,train,True,False,False,False,True,False,B,Grass-Crop,High,0.0,True,False,False,
ISMN,SCAN,HalsCanyon,HalsCanyon,38.59445,-113.75102,1603.0,20160101,20140101,20220211,8.1,SAV,120.0,BSk,True,False,193,oos,False,False,False,False,False,False,B,Shrub-Savanna,High,0.0,True,False,False,
ISMN,SCAN,HarmsWay,HarmsWay,38.31347,-109.23998,2150.0,20160101,20150422,20251230,10.7,SAV,120.0,BSk,True,False,194,train,True,False,False,False,False,False,B,Shrub-Savanna,High,0.0002,True,False,False,
ISMN,SCAN,Hodges,Hodges,34.4448,-86.16557,223.0,20210811,20210811,20251230,4.4,GRA,130.0,Cfa,True,False,195,train,True,False,False,False,False,False,C,Grass-Crop,Low,0.0,True,False,False,
ISMN,SCAN,Holden,Holden,39.19216,-112.40155,1446.0,20160101,20140101,20251230,12.0,CRO,10.0,Dfa,True,False,196,train,True,False,False,False,False,False,D,Grass-Crop,Mid,0.0,True,False,False,
ISMN,SCAN,HubbardBrook,HubbardBrook,43.94843,-71.72644,451.0,20161217,20161217,20251230,9.0,DBF,61.0,Dfb,True,False,197,train,True,False,False,False,False,False,D,Forest,Low,0.0,True,False,False,
ISMN,SCAN,IsbellFarms,IsbellFarms,34.81982,-87.98685,184.0,20160818,20160818,20240704,7.9,GRA,130.0,Cfa,True,False,199,train,True,False,False,False,False,False,C,Grass-Crop,Low,0.0,True,False,False,
ISMN,SCAN,JohnsonFarm,JohnsonFarm,40.37042,-101.7201,1018.0,20200822,20200822,20251230,5.4,CRO,10.0,BSk,True,False,200,oos,False,True,False,False,False,True,B,Grass-Crop,Mid,0.0,True,False,False,
ISMN,SCAN,Jordan,Jordan,47.522,-107.12731,860.0,20160101,20140101,20251230,12.0,GRA,130.0,BSk,True,False,201,train,True,False,False,False,False,False,B,Grass-Crop,Mid,0.0,True,False,False,
ISMN,SCAN,JornadaExpRange,JornadaExpRange,32.5566,-106.69997,1329.0,20160101,20140101,20200821,6.6,SAV,120.0,BSk,True,False,203,train,False,False,False,False,False,False,B,Shrub-Savanna,Mid,0.2155,True,False,False,
ISMN,SCAN,JournaganRanch,JournaganRanch,36.9973,-92.2594,337.0,20160101,20140101,20200326,6.2,GRA,130.0,Cfa,True,False,204,train,False,False,False,False,True,False,C,Grass-Crop,Low,0.0,True,False,False,
ISMN,SCAN,KnoxCity,KnoxCity,33.44635,-99.86657,441.0,20160101,20140924,20180629,3.8,CRO,10.0,Cfa,True,False,207,train,False,False,False,False,False,False,C,Grass-Crop,Low,0.0,True,False,False,
ISMN,SCAN,KoptisFarms,KoptisFarms,30.5238,-87.69797,41.0,20170717,20170717,20230515,5.8,CRO,10.0,Cfa,True,False,208,train,True,False,False,False,True,False,C,Grass-Crop,Low,0.0,True,False,False,
ISMN,SCAN,KyleCanyon,KyleCanyon,36.26527,-115.60852,2148.0,20160101,20140101,20251230,12.0,ENF,70.0,BWh,True,False,611,oos,False,True,False,False,False,False,B,Forest,High,0.0,True,False,False,
ISMN,SCAN,LTSP,LTSP,37.18167,-91.11778,268.0,20211225,20211225,20251230,4.0,GRA,130.0,Cfa,True,False,210,train,True,False,False,False,False,False,C,Grass-Crop,Low,0.0,True,False,False,
ISMN,SCAN,Lehman,Lehman,33.62647,-102.7453,1148.0,20160101,20140412,20200902,6.4,GRA,130.0,BSk,True,False,211,train,False,False,False,False,False,False,B,Grass-Crop,Mid,0.0,True,False,False,
ISMN,SCAN,Levelland,Levelland,33.55125,-102.37392,1070.0,20160717,20160717,20210601,4.9,GRA,130.0,BSk,True,False,212,train,False,False,False,False,False,False,B,Grass-Crop,Mid,0.0,True,False,False,
ISMN,SCAN,Lind#1,Lind#1,47.0,-118.56667,500.0,20160101,20140101,20251230,12.0,CRO,10.0,BSk,True,False,213,train,True,False,False,False,True,False,B,Grass-Crop,Mid,0.0,True,False,False,
ISMN,SCAN,LittleRedFox,LittleRedFox,40.17957,-110.30464,1644.0,20160101,20140101,20251230,12.0,CRO,10.0,BSk,True,False,215,oos,False,True,False,False,False,False,B,Grass-Crop,High,0.0015,True,False,False,
ISMN,SCAN,LittleRiver,LittleRiver,31.5,-83.55,107.0,20160101,20140101,20210413,7.3,GRA,130.0,Cfa,True,False,216,train,False,False,False,False,False,False,C,Grass-Crop,Low,0.0119,True,False,False,
ISMN,SCAN,LosLunasPMC,LosLunasPMC,34.7715,-106.76288,1477.0,20160101,20140101,20230216,9.1,CRO,10.0,BSk,True,False,218,oos,False,True,False,False,False,False,B,Grass-Crop,Mid,0.0,True,False,False,
ISMN,SCAN,LovellSummit,LovellSummit,36.16555,-115.61195,2006.0,20160101,20140101,20251230,12.0,GRA,130.0,BWh,True,False,219,train,True,False,False,False,False,False,B,Grass-Crop,High,0.0,True,False,False,
ISMN,SCAN,LovelockNNR,LovelockNNR,40.09247,-118.49345,1199.0,20160101,20140101,20200917,6.7,CRO,10.0,BWk,True,False,220,train,False,False,False,False,False,False,B,Grass-Crop,Mid,0.0,True,False,False,
ISMN,SCAN,LyeBrook,LyeBrook,43.05753,-73.03834,742.0,20181017,20181017,20251230,7.2,DNF,81.0,Dfb,True,False,221,train,True,False,False,False,False,False,D,Forest,Mid,0.0029,True,False,False,
ISMN,SCAN,MahantangoCk,MahantangoCk,40.66667,-76.66667,223.0,20160101,20140101,20180929,4.7,CRO,10.0,Dfa,True,False,222,train,False,False,False,False,False,False,D,Grass-Crop,Low,0.0,True,False,False,
ISMN,SCAN,MammothCave,MammothCave,37.1864,-86.04093,244.0,20160101,20140101,20200801,6.6,DBF,61.0,Cfa,True,False,223,train,False,False,False,False,True,False,C,Forest,Low,0.0,True,False,False,
ISMN,SCAN,Mandan#1,Mandan#1,46.76667,-100.91667,588.0,20160101,20150523,20251230,10.6,GRA,130.0,Dfb,True,False,940,train,True,False,False,False,False,False,D,Grass-Crop,Mid,0.0,True,False,False,
ISMN,SCAN,Manderfield,Manderfield,38.36649,-112.64291,1885.0,20170512,20170512,20251230,8.6,CRO,10.0,Dfb,True,False,225,train,True,False,False,False,False,False,D,Grass-Crop,High,0.0,True,False,False,
ISMN,SCAN,MarbleCreek,MarbleCreek,37.77767,-118.4209,1885.0,20200415,20200415,20240929,4.5,SAV,120.0,BWk,True,False,226,val,False,False,False,False,False,False,B,Shrub-Savanna,High,0.0,True,False,False,
ISMN,SCAN,MaricaoForest,MaricaoForest,18.15,-67.00468,747.0,20160101,20140101,20180314,4.2,EBF,50.0,Af,True,False,227,train,False,False,False,False,True,False,A,Forest,Mid,0.0,True,False,False,
ISMN,SCAN,Mason#1,Mason#1,40.31667,-89.9,174.0,20170213,20170213,20250321,8.1,CRO,10.0,Dfa,True,False,228,oos,False,True,False,False,False,False,D,Grass-Crop,Low,0.0,True,False,False,
